unidade;ano;mes;grupo;subgrupo;exames
IRS;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;8
IRS;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;230
IRS;2023;9;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;6
IRS;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1898
IRS;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;1
IRS;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;154
IRS;2023;10;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;9
IRS;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1846
IRS;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;1
IRS;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;120
IRS;2023;11;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;3
IRS;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1405
IRS;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;114
IRS;2023;12;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;2
IRS;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1927
IRS;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;82
IRS;2024;1;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;5
IRS;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1887
IRS;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;2
IRS;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;86
IRS;2024;2;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;6
IRS;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1802
IRS;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;123
IRS;2024;3;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;4
IRS;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;887
IRS;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;120
IRS;2024;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;8
IRS;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1617
IRS;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;85
IRS;2024;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;4
IRS;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1844
IRS;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;2
IRS;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;4
IRS;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;82
IRS;2024;6;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;2
IRS;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1632
IRS;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;146
IRS;2024;7;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;5
IRS;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1656
IRS;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;116
IRS;2024;8;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;6
IRS;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1173
IRS;2024;9;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;82
IRS;2024;9;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1
IRS;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1627
IRS;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;1
IRS;2024;10;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;111
IRS;2024;10;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;9
IRS;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1232
IRS;2024;11;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;50
IRS;2024;11;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;3
IRS;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1254
IRS;2024;12;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;50
IRS;2024;12;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;7
IRS;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1085
IRS;2025;1;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;52
IRS;2025;1;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;2
IRS;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;543
IRS;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;194
IRS;2025;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;1
IRS;2025;2;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;10
IRS;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1790
IRS;2025;3;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;395
IRS;2025;3;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;4
IRS;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1816
IRS;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2025;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;204
IRS;2025;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;3
IRS;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1661
IRS;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;2
IRS;2025;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;99
IRS;2025;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;5
IRS;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1838
IRS;2025;6;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;513
IRS;2025;6;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;8
IRS;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1762
IRS;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2025;7;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;334
IRS;2025;7;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;6
IRS;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1824
IRS;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;3
IRS;2025;8;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;431
IRS;2025;8;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;5
IRS;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1687
IRS;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;1
IRS;2025;9;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;542
IRS;2025;9;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;6
IRS;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;2176
IRS;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;2
IRS;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;1
IRS;2025;10;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;466
IRS;2025;10;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;8
IRS;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1953
IRS;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;3
IRS;2025;11;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;764
IRS;2025;11;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;4
IRS;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1629
IRS;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;2
IRS;2025;12;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;410
IRS;2025;12;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;3
IRS;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1844
IRS;2026;1;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;588
IRS;2026;1;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;9
IRS;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;2029
IRS;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2026;2;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;438
IRS;2026;2;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;7
IRS;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1720
IRS;2026;3;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;411
IRS;2026;3;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;3
IRS;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1413
IRS;2026;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;434
IRS;2026;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;6
IRS;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;1952
IRS;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
IRS;2026;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;603
IRS;2026;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;7
MOV;2023;4;Procedimentos com finalidade diagnóstica;Coleta de material;31
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;37
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;7508
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;3
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;99
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;2
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;304
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;890
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;4
MOV;2023;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;370
MOV;2023;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;757
MOV;2023;5;Procedimentos com finalidade diagnóstica;Coleta de material;88
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;36
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9139
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;165
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;437
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1329
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;12
MOV;2023;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;687
MOV;2023;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1489
MOV;2023;6;Procedimentos com finalidade diagnóstica;Coleta de material;157
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;89
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8965
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;189
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;345
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;3
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1115
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;2
MOV;2023;6;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;614
MOV;2023;6;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1364
MOV;2023;7;Procedimentos com finalidade diagnóstica;Coleta de material;85
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;88
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8393
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;94
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;408
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1181
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;10
MOV;2023;7;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;642
MOV;2023;7;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1276
MOV;2023;8;Procedimentos com finalidade diagnóstica;Coleta de material;207
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;67
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10043
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;149
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;435
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;5
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1312
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;8
MOV;2023;8;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;698
MOV;2023;8;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1507
MOV;2023;9;Procedimentos com finalidade diagnóstica;Coleta de material;153
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;56
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8376
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;160
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;365
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1628
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;1
MOV;2023;9;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;795
MOV;2023;9;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1358
MOV;2023;10;Procedimentos com finalidade diagnóstica;Coleta de material;120
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;58
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8693
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;167
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;417
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;5
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;1716
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;2
MOV;2023;10;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;696
MOV;2023;10;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1281
MOV;2023;11;Procedimentos com finalidade diagnóstica;Coleta de material;191
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;83
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9274
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;224
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;437
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2371
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;12
MOV;2023;11;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;651
MOV;2023;11;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1254
MOV;2023;12;Procedimentos com finalidade diagnóstica;Coleta de material;179
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;27
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9166
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;230
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;380
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2322
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;10
MOV;2023;12;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;705
MOV;2023;12;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1201
MOV;2024;1;Procedimentos com finalidade diagnóstica;Coleta de material;149
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;43
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9878
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;2
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;184
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;423
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3354
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;10
MOV;2024;1;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;790
MOV;2024;1;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1138
MOV;2024;2;Procedimentos com finalidade diagnóstica;Coleta de material;118
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;110
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10334
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;186
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;362
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;4
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3693
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;1
MOV;2024;2;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;790
MOV;2024;2;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1287
MOV;2024;3;Procedimentos com finalidade diagnóstica;Coleta de material;160
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;52
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;11083
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;3
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;180
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;1
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;421
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;4069
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;16
MOV;2024;3;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;720
MOV;2024;3;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1511
MOV;2024;4;Procedimentos com finalidade diagnóstica;Coleta de material;177
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;41
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9329
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;2
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;218
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;1
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;374
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;10
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3535
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;8
MOV;2024;4;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;717
MOV;2024;4;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1104
MOV;2024;5;Procedimentos com finalidade diagnóstica;Coleta de material;151
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;73
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;10522
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;226
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;2
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;433
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3786
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;15
MOV;2024;5;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;765
MOV;2024;5;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;1175
MOV;2024;6;Procedimentos com finalidade diagnóstica;Coleta de material;131
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;62
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9571
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;237
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;422
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;3
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;3178
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;12
MOV;2024;6;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;694
MOV;2024;6;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;959
MOV;2024;7;Procedimentos com finalidade diagnóstica;Coleta de material;95
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;48
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;8544
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico em vigilância epidemiológica e ambiental;1
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;182
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por endoscopia;2
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;415
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;1
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2075
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;9
MOV;2024;7;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;712
MOV;2024;7;Procedimentos com finalidade diagnóstica;Métodos diagnósticos em especialidades;915
MOV;2024;8;Procedimentos com finalidade diagnóstica;Coleta de material;136
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico e procedimentos especiais em hemoterapia;74
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico em laboratório clínico;9675
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por anatomia patológica e citopatologia;262
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por radiologia;332
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por ressonância magnética;2
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por teste rápido;2123
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por tomografia;15
MOV;2024;8;Procedimentos com finalidade diagnóstica;Diagnóstico por ultrasonografia;747
